무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
대치4-106,서울특별시,강남구,구도,,역삼로,3,서울특별시 강남구 역삼로 438,서울특별시 강남구 대치동 910-5,37.5018794,127.0551798,풍림아이원아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-107,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로81길 21,서울특별시 강남구 대치동 901-66,37.5042451,127.0562444,대치포스코더샵 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-108,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로85길 11,서울특별시 강남구 대치동 893,37.5048033,127.0559473,롯데캐슬아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-109,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로 338,서울특별시 강남구 대치동 921,37.4999067,127.0513381,오성빌딩,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-110,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로64길 24,서울특별시 강남구 대치동 897-28,37.5035549,127.0515291,서울독수리사역,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-112,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로64길 23,서울특별시 강남구 대치동924-9,37.498207,127.054113,커피빈 대치한티점 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-113,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로67길22,서울특별시 강남구 대치동 915-21,37.300281,127.032741,명문빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-101,서울특별시,강남구,구도,,논현로,3,서울특별시 강남구 논현로 209,서울특별시 강남구 도곡동 967-1,37.4893114,127.0413537,도곡경남아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-102,서울특별시,강남구,구도,,남부순환로,3,서울특별시 강남구 남부순환로 2629,서울특별시 강남구 도곡동 959-28,37.4851694,127.0372515,LG전자 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-103,서울특별시,강남구,구도,,남부순환로,3,서울특별시 강남구 남부순환로365길 16,서울특별시 강남구 도곡동 909-8,37.4866768,127.0393109,대림상가 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-104,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로 201,서울특별시 강남구 도곡동 168,37.4879255,127.0484036,SK리더스뷰오피스텔 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-105,서울특별시,강남구,구도,,남부순환로,3,서울특별시 강남구 남부순환로363길 16,서울특별시 강남구 도곡동 902-2,37.4864884,127.0379859,언주초정문 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-106,서울특별시,강남구,구도,,강남대로,3,서울특별시 강남구 강남대로 240,서울특별시 강남구 도곡동 953-1,37.4852776,127.0346311,양재SK허브프리모 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-107,서울특별시,강남구,구도,,남부순환로,3,서울특별시 강남구 남부순환로363길 30,서울특별시 강남구 도곡동 933,37.487245,127.037805,쌍용예가아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-108,서울특별시,강남구,구도,,도곡로,3,,서울특별시 강남구 도곡동 944-8,37.488665,127.034277,현대하이페리온아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡1-109,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로 142,서울특별시 강남구 도곡동 552-4,37.292657,127.020857,SK-LPG 충전소 도곡점 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-101,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로30길 13,서울특별시 강남구 도곡동 467-6,37.4878536,127.0517244,대림아크로빌 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-102,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로30길 56,서울특별시 강남구 도곡동 467,37.4885617,127.0537089,타워팰리스D동 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-104,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로 117,서울특별시 강남구 도곡동 465,37.4862781,127.0507337,개포우성4차A상가 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-105,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로30길 26,서울특별시 강남구 도곡동 467-29,37.4877176,127.053155,타워팰리스G동 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-106,서울특별시,강남구,구도,,선릉로,3,,서울특별시 강남구 도곡동 527-5,37.4948313,127.053452,도곡렉슬아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-107,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로30길 57,서울특별시 강남구 도곡동 467-17,37.4893432,127.0549999,타워팰리스F동 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-108,서울특별시,강남구,구도,,남부순환로,3,,서울특별시 강남구 도곡동 462-8,37.4856184,127.0460473,로덴하우스 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-109,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로30길 26,서울특별시 강남구 도곡동 467-29,37.4872294,127.0522532,타워팰리스3차 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
도곡2-110,서울특별시,강남구,구도,,숙명여자고등학,3,서울특별시 강남구 남부순환로 2812-2,서울특별시 강남구 도곡동 339,37.490516,127.054095,숙명여고 정문 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-112,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로51길 7,서울특별시 강남구 대치동 210,37.4966311,127.0610221,서울교회 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-113,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로78길 22,서울특별시 강남구 대치동 1014,37.4967758,127.0565629,삼성아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-114,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로64길 21,서울특별시 강남구 대치동 1013,37.496797,127.056542,단대부고담장 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-115,서울특별시,강남구,구도,,양재천로,3,서울특별시 강남구 양재천로363,서울특별시 강남구 대치동 504,37.490575,127.061401,대치초등학교 정문 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-116,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로78길 7,서울특별시 강남구 대치동1016,37.497646,127.059189,한광빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-117,서울특별시,강남구,구도,,남부순환로,3,서울특별시 강남구 남부순환로 397길 5,서울특별시 강남구 대치동 601-1,37.49456679,127.0617632,대치청실아파트소공원 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치1-118,서울특별시,강남구,구도,,대치동 남부순,3,서울특별시 강남구 대치동 남부순환로 394길,,37.293429,127.033614,선경1차아파트 1동 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-101,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로 518,서울특별시 강남구 대치동 944-31,37.5079042,127.0608047,섬유센터 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-102,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로 221,서울특별시 강남구 대치동 994-8,37.4985763,127.0683954,서림상가 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-103,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로93길 12,서울특별시 강남구 대치동 985,37.5003275,127.0648436,대치래미안하이스턴 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-104,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로 510,서울특별시 강남구 대치동 989-3,37.4992351,127.0625091,성창빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-105,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로 421,서울특별시 강남구 대치동 947-7,37.5073249,127.0636091,삼탄빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-106,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로114길 23,서울특별시 강남구 대치동 998-1,37.5085662,127.0669773,강남경찰서 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-107,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로 524,서울특별시 강남구 대치동 991,37.4996122,127.0636771,남성빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-108,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로 334,서울특별시 강남구 대치동 962-21,37.5013903,127.0597645,대치현대아파트상가 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-109,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로83길 8,서울특별시 강남구 대치동 987,37.500182,127.0622385,아카데미국제학교 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-110,서울특별시,강남구,구도,,역삼로,3,서울특별시 강남구 역삼로 522,서울특별시 강남구 대치동 965-1,37.5035885,127.0604687,한탐학원 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-111,서울특별시,강남구,구도,,역삼로,3,서울특별시 강남구 역삼로 536,서울특별시 강남구 대치동 966-4,37.5040163,127.0618094,휘문중고등학교 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-112,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로64길 5,서울특별시 강남구 대치동 974,37.5002802,127.0603698,대치현대A 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-113,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로 312,서울특별시 강남구 대치동 1009,37.5026294,127.0677864,렉서스강남전시장 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-114,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로86길 17,서울특별시 강남구 대치동 996-16,37.5082349,127.0618178,육인빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-115,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로84길 6,서울특별시 강남구 대치동 989-13,37.49890811,127.062867,은마아파트 북문 앞 삼거리 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-116,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로64길36,서울특별시 강남구 대치동986,37.500477,127.063234,하이캐슬아파트 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치2-117,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로93길9,서울특별시 강남구 대치동986-4,37.500955,127.064659,대상빌딩 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-101,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로 312,서울특별시 강남구 대치동 936,37.4975603,127.0524403,올리브영 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-102,서울특별시,강남구,구도,,도곡로,3,서울특별시 강남구 도곡로 439 (도로명 주소 없음),서울특별시 강남구 대치동 940-10,37.4982779,127.0586211,쌍용자동차대치전시장 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
대치4-103,서울특별시,강남구,구도,,삼성로,3,서울특별시 강남구 삼성로 301,서울특별시 강남구 대치동 941-18,37.4989109,127.0605251,은마아파트입구R 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-106,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구언주로637,서울특별시 강남구 논현동 211-14,37.5131964,127.0351694,강남라루체 웨딩홀 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-107,서울특별시,강남구,구도,,학동로,3,서울특별시 강남구 학동로 342,서울특별시 강남구 논현동 241-6,37.5169913,127.0410411,강남구청역2번출구 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-108,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로 605,서울특별시 강남구 논현동 237-5,37.5095206,127.0374036,동광교회 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-109,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로 234,서울특별시 강남구 논현동 62-7,37.5209677,127.0328465,마포숯불갈비 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-110,서울특별시,강남구,구도,,학동로,3,서울특별시 강남구 학동로 325,서울특별시 강남구 논현동 117-3,37.5165388,127.0385889,영동한의원 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
논현2-111,서울특별시,강남구,구도,,언주로,3,서울특별시 강남구 언주로 619,서울특별시 강남구 논현동 225-3,37.5116767,127.0356611,서울비전 주변,4,0,,,,,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구
