,index,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,지역
410,10340,수서-101,서울특별시,강남구,구도,,광평로,3,서울특별시 강남구 광평로 280,서울특별시 강남구 수서동 724,37.4873724,127.1025462,로즈데일오피스텔 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
411,10341,수서-102,서울특별시,강남구,구도,,광평로,3,서울특별시 강남구 광평로51길 8,서울특별시 강남구 수서동 714,37.4884392,127.1022521,로얄프라자빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
412,10342,수서-103,서울특별시,강남구,구도,,헌릉로,3,,서울특별시 강남구 율현동 122-5,37.4885564,127.1005291,세종고교버스정류장 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
413,10343,수서-104,서울특별시,강남구,구도,,밤고개로,3,서울특별시 강남구 밤고개로5길,서울특별시 강남구 수서동 214-9,37.4865099,127.1044947,수서6단지아파트 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
414,10344,수서-105,서울특별시,강남구,구도,,밤고개로,3,,서울특별시 강남구 수서동 207-10,37.4852285,127.1039245,수서역SRT 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
415,10345,신사-102,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로 131,서울특별시 강남구 신사동 537-11,37.5176541,127.0227325,탑텐(가로수길점),4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
416,10346,신사-103,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로 149,서울특별시 강남구 신사동 539-10,37.5185772,127.0248541,진우빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
417,10347,신사-104,서울특별시,강남구,구도,,논현로,3,서울특별시 강남구 논현로 847,서울특별시 강남구 신사동 582-6,37.5244649,127.0282338,서울리거뷰티센터 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
418,10348,신사-105,서울특별시,강남구,구도,,강남대로,3,서울특별시 강남구 강남대로 626,서울특별시 강남구 신사동 502-5,37.5175751,127.0193788,MI타워 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
419,10349,신사-106,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로 156,서울특별시 강남구 신사동 579,37.5260811,127.0265691,카로시티2빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
420,10350,신사-107,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로18길 28,서울특별시 강남구 신사동 550-11,37.5226349,127.0234171,신구초교공영주차장 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
421,10351,신사-108,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로18길 28,서울특별시 강남구 신사동 550-11,37.5231902,127.0252407,신구초교정문 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
422,10352,신사-109,서울특별시,강남구,구도,,논현로,3,서울특별시 강남구 논현로189길 57,서울특별시 강남구 압구정동 422,37.5241836,127.0221992,신사중학교 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
423,10353,신사-110,서울특별시,강남구,구도,,논현로,3,서울특별시 강남구 논현로 857,서울특별시 강남구 신사동 582-12,37.5254848,127.028271,압구정역4번출구 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
424,10354,신사-111,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로25길 32,서울특별시 강남구 신사동 564,37.5216921,127.0265932,신사7호공영주차장 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
425,10355,신사-112,서울특별시,강남구,구도,,논현로,3,서울특별시 강남구 논현로159길 57,서울특별시 강남구 신사동 554,37.5214949,127.0236074,정인빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
426,10356,신사-113,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로15길 29,서울특별시 강남구 신사동 545-23,37.5201841,127.0236367,신사동빌라트,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
427,10357,신사-114,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로14길 6,서울특별시 강남구 신사동 548-4,37.523821,127.023131,훈지빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
428,10358,신사-115,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로12길 50,서울특별시 강남구 신사동 534-20,37.520749,127.022835,태명빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
429,10359,신사-214,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로18길 28,서울특별시 강남구 신사동 550-22,37.5231813,127.0233045,신구초등학교 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
430,10360,압구정-101,서울특별시,강남구,구도,,도산대로,3,서울특별시 강남구 도산대로 323,서울특별시 강남구 신사동 651-21,37.5228359,127.0372727,씨네시티빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
431,10361,압구정-102,서울특별시,강남구,구도,,압구정로,3,서울특별시 강남구 압구정로 312,서울특별시 강남구 신사동 638-6,37.5289064,127.0356732,동건빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
432,10362,삼성2-104,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로 415,서울특별시 강남구 삼성동 38-30,37.5109396,127.0456161,청림빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
433,10363,삼성2-105,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로 451,서울특별시 강남구 삼성동 44-18,37.5119879,127.0491826,성우빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
434,10364,삼성2-106,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로 463,서울특별시 강남구 삼성동 49-9,37.5123509,127.0504334,영상빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
435,10365,삼성2-107,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로 409,서울특별시 강남구 삼성동 141-29,37.5052291,127.0505467,동신빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
436,10366,삼성2-108,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로 421,서울특별시 강남구 삼성동 142-46,37.5058715,127.0527072,암천빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
437,10367,삼성2-109,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로 435,서울특별시 강남구 삼성동 143-49,37.5065401,127.0548258,대종빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
438,10368,삼성2-110,서울특별시,강남구,구도,,학동로,3,서울특별시 강남구 학동로 420,서울특별시 강남구 삼성동 4-3,37.5179614,127.0463615,진흥푸른솔아파트 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
439,10369,삼성2-112,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로130길 19,서울특별시 강남구 삼성동 2,37.5172547,127.0423317,강남구청역1번출구 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
440,10370,삼성2-113,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로 510,서울특별시 강남구 삼성동 141-19,37.5051894,127.0488356,선릉역8번출구 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
441,10371,삼성2-114,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로 469,서울특별시 강남구 삼성동 49-12,37.5124752,127.0509101,S타워,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
442,10372,삼성2-115,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로69길 5,서울특별시 강남구 삼성동 142-26,37.5063298,127.0525189,현대타워 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
443,10373,삼성2-116,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로122길 4,서울특별시 강남구 삼성동 9-16,37.514381,127.042801,CS공인중개사 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
444,10374,삼성2-117,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로126길 22,서울특별시 강남구 삼성동 11-1,37.515196,127.047183,롯데캐슬아파트 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
445,10375,삼성2-118,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로126길 12,서울특별시 강남구 삼성동 10,37.305555,127.023488,삼성래미안2차아파트 107동 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
446,10376,삼성2-119,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로63길47,서울특별시 강남구 삼성동 29-19,37.305241,127.024521,삼성벨라스아파트 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
447,10377,삼성2-201,서울특별시,강남구,구도,,선릉로,3,서울특별시 강남구 선릉로130길 19,서울특별시 강남구 삼성동 2,37.5167018,127.0424625,서광아파트담장 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
448,10378,세곡-101,서울특별시,강남구,구도,,헌릉로,3,서울특별시 강남구 헌릉로757길 35,서울특별시 강남구 율현동 110,37.4709108,127.1186447,자동차매매시장4 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
449,10379,세곡-102,서울특별시,강남구,구도,,헌릉로,3,서울특별시 강남구 헌릉로745길 37,서울특별시 강남구 율현동 101-13,37.4697254,127.1181814,자동차매매시장3 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
450,10380,세곡-103,서울특별시,강남구,구도,,헌릉로,3,,서울특별시 강남구 율현동 114-1,37.4692708,127.1208355,자동차매매시장2 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
451,10381,세곡-104,서울특별시,강남구,구도,,헌릉로,3,,서울특별시 강남구 율현동 126-8,37.4687448,127.1198762,자동차매매시장1 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
452,10382,세곡-105,서울특별시,강남구,구도,,헌릉로,3,서울특별시 강남구 헌릉로757길 35,서울특별시 강남구 율현동 110,37.4698649,127.1191799,자동차매매시장5 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
453,10383,세곡-106,서울특별시,강남구,구도,,헌릉로,3,,서울특별시 강남구 율현동 122-5,37.4677359,127.1200803,자동차매매시장6 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
454,10384,세곡-107,서울특별시,강남구,구도,,자곡로,3,서울특별시 강남구 자곡로 202,서울특별시 강남구 자곡동 658,37.4750527,127.1043156,강남푸르지오시티 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
455,10385,세곡-108,서울특별시,강남구,구도,,헌릉로,3,서울특별시 강남구 헌릉로571길 20,서울특별시 강남구 세곡동 579,37.4654257,127.1017517,강남리더스프라자 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
456,10386,세곡-109,서울특별시,강남구,구도,,자곡로,3,서울특별시 강남구 자곡로55,서울특별시 강남구 세곡동 529,37.4692146,127.0916509,세명초등학교 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
457,10387,세곡-110,서울특별시,강남구,구도,,자곡로,3,서울특별시 강남구자곡로7길4,서울특별시 강남구 자곡동 605,37.4729721,127.1001823,자곡초앞R 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
458,10388,세곡-111,서울특별시,강남구,구도,,자곡로,3,서울특별시 강남구 자곡로3길 22,서울특별시 강남구 자곡동 621,37.4703967,127.0898971,LH강남3단지 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
459,10389,삼성1-101,서울특별시,강남구,구도,,봉은사로,3,서울특별시 강남구 봉은사로 524,서울특별시 강남구 삼성동 159,37.5123672,127.0571025,인터컨티넨탈서울 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
460,10390,삼성1-102,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로87길 46,서울특별시 강남구 삼성동 159,37.5115541,127.0575368,세븐럭카지노 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
461,10391,삼성1-103,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로87길 46,서울특별시 강남구 삼성동 159,37.5108802,127.0579093,오크우드프리미어 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
462,10392,삼성1-104,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로87길 36,서울특별시 강남구 삼성동 159-9,37.5099629,127.0584068,도심공항타워빌딩 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
463,10393,삼성1-105,서울특별시,강남구,구도,,테헤란로,3,서울특별시 강남구 테헤란로87길 22,서울특별시 강남구 삼성동 159-6,37.5092749,127.0587748,한국도심공항 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
464,10394,삼성1-107,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로 517,서울특별시 강남구 삼성동 159,37.5133271,127.0603494,아셈타워 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
465,10395,삼성1-108,서울특별시,강남구,구도,,영동대로,3,서울특별시 강남구 영동대로 511,서울특별시 강남구 삼성동 159-1,37.5107735,127.0617717,트레이드타워 주변,4,0,,,,nan,강남구청,3423-6963,2021-08-06,3220000,서울특별시 강남구,서울
